USAF	WBAN	STATION NAME	CTRY	ST CALL	LAT	LON	ELEV(M)	BEGIN	END
588520	99999	TA-YU MOUNTAIN	CH		26.917	120.383	#FIELD!	19570601	20020919
588530	99999	TAISHAN	CH		27.000	120.700	#FIELD!	19631101	20020104
588540	99999	XI-YANG ISLAND	CH		#FIELD!	#FIELD!	#FIELD!	19730101	20020816
588640	99999	TUNG-YIN ISLAND	CH		#FIELD!	#FIELD!	#FIELD!	19730303	19831002
588930	99999	BOGUS CHINESE	CH					19860604	19860626
589110	99999	CHANGTING	CH		25.850	116.367	#FIELD!	19570301	20190423
589180	99999	SHANGHANG	CH		25.067	116.350	#FIELD!	19570602	20100424
589210	99999	YONG'AN	CH		25.967	117.350	#FIELD!	19560820	20190423
589260	99999	ZHANG PING	CH		25.300	117.400	#FIELD!	19940901	20190423
589270	99999	LONGYAN	CH		25.100	117.017	#FIELD!	19560820	20030102
589280	99999	ZHANG-PING	CH		25.300	117.400	#FIELD!	19740421	19851011
589310	99999	JIUXIAN SHAN	CH		25.717	118.100	#FIELD!	19560820	20190423
589320	99999	NAME UNKNOWN (ONC)	CH		#FIELD!	#FIELD!	#FIELD!	19740425	20020615
589330	99999	ZHANGCHENG SOUTHWEST	CH		25.867	118.917	#FIELD!	19600101	19610314
589340	99999	YONG-CHUN	CH		#FIELD!	#FIELD!	#FIELD!	19740613	19850922
589380	99999	HUNG-LAI	CH		25.083	118.517	#FIELD!	19880201	20030809
589410	99999	HESHANG SOUTHEAST	CH		25.933	119.567	#FIELD!	19570603	19610314
589440	99999	PINGTAN	CH		25.517	119.783	#FIELD!	19560820	20190423
589450	99999	BOGUS CHINESE	CH					19831201	20020823
589470	99999	DAI-TOU	CH		25.267	119.200	#FIELD!	19740817	20020408
589650	99999	TAOYUAN	CH		25.050	121.217	#FIELD!	19560820	20030222
589680	99999	TAIBEI	CH		25.033	121.517	#FIELD!	19570601	20190423
589690	99999	589690	CH		25.067	121.533	#FIELD!	19730101	19900623
589740	99999	PENGJIA YU	CH		25.633	122.067	#FIELD!	19730102	20190423
589840	99999	BOGUS CHINESE	CH					19801001	20011007
590070	99999	GUANGNAN	CH		24.067	105.067	#FIELD!	19560820	20190423
590080	99999	BOGUS CHINESE	CH					19801001	20040118
590130	99999	BOGUS CHINESE	CH					19801001	20041008
590210	99999	TIAN'E/LIUPAI	CH		25.083	107.200	#FIELD!	19730101	20040827
590230	99999	HECHI	CH		24.700	108.050	#FIELD!	19560820	20190423
590370	99999	DU AN	CH		24.017	108.083	#FIELD!	19570601	19610314
590460	99999	LIUZHOU	CH		24.350	109.400	#FIELD!	19430919	20190423
590580	99999	MENGSHAN	CH		24.200	110.517	#FIELD!	19570601	20190423
590620	99999	BOGUS CHINESE	CH					19801001	19840222
590650	99999	HEXIAN/BABU	CH		24.467	111.567	#FIELD!	19570601	20021209
590720	99999	LIANZHOU	CH		24.800	112.367	#FIELD!	19560820	20190423
590750	99999	YANGSHAN	CH		24.483	112.633	#FIELD!	19731004	19741013
590760	99999	NAME UNKNOWN (ONC)	CH		#FIELD!	#FIELD!	#FIELD!	19731108	19820219
590770	99999	XIA-SHUI-XU	CH		#FIELD!	#FIELD!	#FIELD!	19740504	19840914
590820	99999	SHAOGUAN	CH		24.667	113.600	#FIELD!	19560820	20190423
590830	99999	BOGUS CHINESE	CH					19890608	20020912
590850	99999	WU-SHI (?)	CH		#FIELD!	#FIELD!	#FIELD!	19740424	19811212
590860	99999	XIN-JIANG	CH		#FIELD!	#FIELD!	#FIELD!	19740615	20020615
590870	99999	FOGANG	CH		23.883	113.517	#FIELD!	19570602	20190423
590920	99999	CHENG-LONG	CH		#FIELD!	#FIELD!	#FIELD!	19730104	19840601
590960	99999	LIANPING	CH		24.367	114.483	#FIELD!	19570602	20190423
590970	99999	XINFENG	CH		#FIELD!	#FIELD!	#FIELD!	19730105	20011210
591020	99999	XUNWU	CH		24.950	115.650	#FIELD!	19560820	20190423
591090	99999	XING-NING	CH		#FIELD!	#FIELD!	#FIELD!	19800803	19840504
591170	99999	MEI XIAN	CH	ZGMX	24.283	116.067	#FIELD!	19560820	20190423
591240	99999	NAN-JING	CH		#FIELD!	#FIELD!	#FIELD!	19800702	20020126
591260	99999	ZHANGZHOU	CH		24.633	117.650	#FIELD!	19570603	20021209
591270	99999	DA-XI	CH		#FIELD!	#FIELD!	#FIELD!	19740423	20011114
591330	99999	JIN-JIANG	CH		24.800	118.583	#FIELD!	19570601	20021209
591340	99999	GAOQI	CH	ZSAM	24.544	118.128	#FIELD!	19560820	20190423
591350	99999	CHIN-MEN	TW		24.433	118.433	#FIELD!	19560820	19850722
591520	99999	XINZHU	CH		24.800	120.967	#FIELD!	20020103	20070226
591530	99999	XIN-ZHU	TW		24.817	120.950	#FIELD!	19560820	19841229
591550	99999							19730104	19730109
591580	99999	TAIZHONG	CH		24.150	120.683	#FIELD!	19560820	20190423
591590	99999	TAICHUNG	TW		24.183	120.650	#FIELD!	19730101	19840713
591625	99999	YANCHENG	CH	ZSYN	33.417	120.200	#FIELD!	20131001	20160520
591630	99999	I-LAN FORMOSA/NILAN	CH		24.767	121.750	#FIELD!	19560820	19591031
592020	99999	XI-YANG (?)	CH		#FIELD!	#FIELD!	#FIELD!	19740425	20011003
592030	99999	ZHE-SHANG	CH		#FIELD!	#FIELD!	#FIELD!	19740514	20010831
592090	99999	NAPO	CH		23.300	105.950	#FIELD!	19730101	20190423
592110	99999	BAISE	CH		23.900	106.600	#FIELD!	19560820	20190423
592160	99999	HUO-JIAO	CH		23.633	106.717	#FIELD!	19730323	20011006
592170	99999	RONG-LAO-XIANG	CH		#FIELD!	#FIELD!	#FIELD!	19731004	20020821
592180	99999	XINJING	CH		23.133	106.417	#FIELD!	19570601	20021209
592240	99999	PINGMA	CH		23.600	107.117	#FIELD!	19570601	19890913
592280	99999	LONG'AN	CH		23.133	107.650	#FIELD!	19880201	20021209
592340	99999	QIAO-LI	CH		#FIELD!	#FIELD!	#FIELD!	19731004	20020815
592420	99999	DA-WAN	CH		23.850	109.417	#FIELD!	19570602	20021209
592430	99999	XIANGZHOU	CH		23.950	109.683	#FIELD!	19740307	19741025
592450	99999	WU-XUAN	CH		#FIELD!	#FIELD!	#FIELD!	19730701	20020421
592540	99999	GUIPING	CH		23.400	110.083	#FIELD!	19560820	20190423
592580	99999	LIU-CHEN	CH		#FIELD!	#FIELD!	#FIELD!	19740610	20020416
592590	99999	JINJI	CH		23.217	110.817	#FIELD!	19740111	19750404
592620	99999	GU-NA	CH		23.833	111.567	#FIELD!	19740302	20020530
592650	99999	WUZHOU	CH		23.483	111.300	#FIELD!	19560820	20190423
592710	99999	HUAIJI	CH		23.950	112.200	#FIELD!	19570601	20021209
592730	99999	QINGCHENG	CH		23.667	112.867	#FIELD!	19740112	19741024
592770	99999	LU-BU	CH		#FIELD!	#FIELD!	#FIELD!	19740424	20020615
592780	99999	GAOYAO	CH		23.050	112.467	#FIELD!	19570601	20190423
592800	99999	QING YUAN	CH		23.700	113.083	#FIELD!	19990207	19991203
592830	99999	LIANG-KOU (?)	CH		#FIELD!	#FIELD!	#FIELD!	19731101	20011206
592870	99999	BAIYUN INTL	CH	ZGGG	23.392	113.299	#FIELD!	19451130	20190423
592871	99999	HUANGHUA	CH	ZGHA	28.189	113.220	#FIELD!	20040713	20190423
592880	99999	GUANG-ZHOU/EAST	CH		#FIELD!	#FIELD!	#FIELD!	19731008	20020926
592930	99999	HEYUAN	CH		23.800	114.733	#FIELD!	19560820	20190423
592970	99999	BO-LUO	CH		#FIELD!	#FIELD!	#FIELD!	19731005	20020522
592980	99999	HUI-YANG	CH		23.083	114.417	#FIELD!	19570603	20021209
593030	99999	SONG-LIN-BA	CH		23.967	115.967	#FIELD!	19570601	20021209
593090	99999	DAPING	CH		23.183	115.850	#FIELD!	19740421	19751221
593110	99999	APPROXIMATE LOCALE	CH		23.767	116.017	#FIELD!	19740421	20020110
593160	99999	SHANTOU	CH	ZGOW	23.400	116.683	#FIELD!	19560820	20190423
593170	99999	HUILAI	CH		23.083	116.300	#FIELD!	19570602	20021209
593210	99999	GULEITOU	CH		23.800	117.550	#FIELD!	19560820	19611031
593240	99999	LUNG-AO /NAN-AO TAO	CH		23.433	117.017		19570601	19610314
593260	99999	XIONG-DI ISLAND	CH		#FIELD!	#FIELD!	#FIELD!	19731108	19851025
593270	99999	APPROXIMATE LOCALE	CH		23.167	117.167	#FIELD!	19830201	20011025
593450	99999	MAGONG	CH		23.517	119.567	#FIELD!	19560820	19910321
593460	99999	P ENG-HU	CH		23.533	119.567	#FIELD!	19730103	19820511
593530	99999	ALI SHAN	CH		23.517	120.800	#FIELD!	19490930	20011212
593540	99999	CHIA-YI	TW		23.467	120.383	#FIELD!	19560820	20020131
593580	99999	TAINAN	CH		23.000	120.217	#FIELD!	19560820	20190423
593590	99999							19730103	19730114
593610	99999	HUA-LIAN CITY	TW		23.983	121.600	#FIELD!	19730101	19850709
593620	99999	HUALIAN	CH		24.017	121.617	#FIELD!	19560820	19900623
594170	99999	LONGZHOU	CH		22.367	106.750	#FIELD!	19560820	20190423
594270	99999	NING-MING	CH		22.117	107.133	#FIELD!	19801001	19840518
594310	99999	WUXU	CH	ZGNN	22.608	108.172	#FIELD!	19440114	20190423
594320	99999	BOGUS CHINESE	CH					19801001	20020823
594460	99999	BOBAI	CH		22.250	109.967	#FIELD!	19570601	20021209
594530	99999	CEN-XI	CH		22.933	110.983	#FIELD!	19570701	20021209
594560	99999	XINYI	CH		22.350	110.933	#FIELD!	19560820	20190423
594620	99999	LUODING	CH		22.717	111.550	#FIELD!	19591101	20021209
594680	99999	SANJIA	CH		23.133	111.467	#FIELD!	19740422	19741130
594720	99999	MING-CHENG	CH		#FIELD!	#FIELD!	#FIELD!	19731103	20020618
594730	99999	HE-QING	CH		#FIELD!	#FIELD!	#FIELD!	19740427	20020606
594770	99999	EN-PING	CH		#FIELD!	#FIELD!	#FIELD!	19740112	20011201
594780	99999	TAI-SHAN	CH		22.267	112.783	#FIELD!	19560820	20021209
594880	99999	ZHUHAI SANZAO	CH		22.017	113.383	#FIELD!	19740611	19741125
594930	99999	BAOAN INTL	CH	ZGSZ	22.639	113.811	#FIELD!	19570601	20190423
595010	99999	SHANWEI	CH		22.783	115.367	#FIELD!	19560820	20190423
595050	99999	APPROXIMATE LOCALE	CH		22.500	115.500	#FIELD!	19830201	20011016
595500	99999	TAINAN	CH		22.950	120.183	#FIELD!	19730101	19801007
595520	99999	LU-CHU	TW		22.833	120.300	#FIELD!	19560820	19591031
595530	99999	DONGGANG	CH		22.467	120.433	#FIELD!	19730102	20031205
595540	99999	GAOXIONG	CH		22.617	120.267	#FIELD!	20020617	20020617
595580	99999	HENG CHUN ARPT	TW		22.033	120.733	#FIELD!	19730101	20011205
595590	99999	HENGCHUN	CH		22.000	120.750	#FIELD!	19560820	20190423
595600	99999	CHIN HONG	CH		22.800	121.167	#FIELD!	19730101	19800710
595620	99999	TAIDONG	CH		22.750	121.150	#FIELD!	19560820	20190423
595670	99999	LAN YU	CH		22.033	121.550	#FIELD!	19730101	20190423
595680	99999	ORCHID ISL.	TW		22.033	121.550	#FIELD!	19731115	20020526
596220	99999	DONG-JIAO (?)	CH		#FIELD!	#FIELD!	#FIELD!	19740426	19820428
596260	99999	DONG-XING	CH		21.550	107.967	#FIELD!	19591101	20021209
596320	99999	QINZHOU	CH		21.950	108.617	#FIELD!	19560820	20190423
596330	99999	BAI-MU	CH		#FIELD!	#FIELD!	#FIELD!	19731004	20020515
596340	99999	WANWEI	CH		21.550	108.167	#FIELD!	19570602	19580731
596440	99999	BEIHAI	CH		21.483	109.100	#FIELD!	19450811	20190423
596441	99999	BEIHAI AIRPORT	CH	ZGBH	21.539	109.294	#FIELD!	20100602	20180401
596460	99999	SHAN-KOU (?)	CH		#FIELD!	#FIELD!	#FIELD!	19740422	19820422
596470	99999	WEI-ZHOU ISLAND	CH		21.033	109.117	#FIELD!	19570602	20021209
596480	99999	FOU-TOU	CH		#FIELD!	#FIELD!	#FIELD!	19731010	19840503
596570	99999	ZHAN-JIANG	CH		#FIELD!	#FIELD!	#FIELD!	19800401	20020613
596580	99999	ZHANJIANG	CH	ZGZJ	21.217	110.400	#FIELD!	19560820	20190423
596630	99999	YANGJIANG	CH		21.867	111.967	#FIELD!	19560820	20190423
596640	99999	TIAN-CHENG	CH		21.517	111.300	#FIELD!	19570602	20021209
596730	99999	SHANGCHUAN DAO	CH		21.733	112.767	#FIELD!	19591101	20190423
596830	99999	BEI-JIAN ISLAND	CH		#FIELD!	#FIELD!	#FIELD!	19731101	20020426
597380	99999	DAO-BACH-LONG ISLAN	CH		20.133	107.733	#FIELD!	19731108	20020731
597450	99999	XI-CUN	CH		#FIELD!	#FIELD!	#FIELD!	19731004	20020725
597480	99999	LIN-GAO (CAPE)	CH		#FIELD!	#FIELD!	#FIELD!	19731004	19820826
597520	99999	BOGUS CHINESE	CH					19831201	20030216
597540	99999	XUWEN	CH		20.367	110.167	#FIELD!	19570602	20021209
597550	99999	CHIN HO (CHIN NANG)	CH		#FIELD!	#FIELD!	#FIELD!	19731108	20020524
597580	99999	HAIKOU	CH	ZGHK	20.000	110.250	#FIELD!	19560820	20190329
597920	99999	DONGSHA DAO	CH		20.667	116.717	#FIELD!	19560820	20190423
598380	99999	DONGFANG	CH		19.100	108.617	#FIELD!	19560820	20190423
598450	99999	DANXIAN	CH		19.517	109.583	#FIELD!	19570602	20190423
598480	99999	BAI-SHA	CH		#FIELD!	#FIELD!	#FIELD!	19731114	19851031
598490	99999	XIN-SHI	CH		19.067	109.883	#FIELD!	19570601	20021209
598530	99999	APPROXIMATE LOCALE	CH		19.833	110.833	#FIELD!	19830201	20040908
598550	99999	QIONGHAI	CH		19.233	110.467	#FIELD!	19560820	20190423
598580	99999	BOGUS CHINESE	CH		19.250	110.483	#FIELD!	19740422	20011214
599380	99999	HUANG-LIU	CH		#FIELD!	#FIELD!	#FIELD!	19730105	19851006
599450	99999	BAO-TING	CH		#FIELD!	#FIELD!	#FIELD!	19731008	19840302
599480	99999	SANYA	CH		18.217	109.583	#FIELD!	19560820	20190423
599540	99999	LING-SHUI	CH		18.500	110.000	#FIELD!	19570601	20021209
599550	99999	DA-ZHOU ISLAND	CH		18.667	110.467	#FIELD!	19731111	19840203
599580	99999							19740101	19750122
599810	99999	XISHA DAO	CH		16.833	112.333	#FIELD!	19570701	20190423
599850	99999	SANHU DAO	CH		16.533	111.617	#FIELD!	19750426	20190423
599910	99999							19741103	19741128
599950	99999	YONGSHUJIAO	CH		9.533	112.883	#FIELD!	19881001	20111022
599970	99999	NANSHA DAO	CH		10.383	114.367	#FIELD!	19730101	20190423
600010	99999	HIERRO	SP	GCHI	27.815	-17.887	#FIELD!	19730313	20190423
600050	99999	LA PALMA	SP	GCLA	28.626	-17.756	#FIELD!	19600101	20190423
600070	99999	LA GOMERA/AEROPUERTO	SP		28.033	-17.217	#FIELD!	20040529	20190423
600100	99999	IZANA	SP		28.317	-16.500	#FIELD!	19470101	20190423
600150	99999	TENERIFE NORTE	SP	GCXO	28.483	-16.342	#FIELD!	19470101	20190423
600180	99999	TENERIFE-GUIMAR	SP		28.317	-16.383	#FIELD!	20081007	20190423
600200	99999	STA. CRUZ DE TENERIFE	SP		28.450	-16.250	#FIELD!	19310103	20190423
600214	99999	TENEIFE SUR	CP		28.417	-16.750	#FIELD!	19781205	19840215
600250	99999	TENERIFE SUR	SP	GCTS	28.044	-16.572	#FIELD!	19800701	20190423
600280	99999	ARTENARA	SP		28.017	-15.617	#FIELD!	20040522	20060205
600300	99999	GRAN CANARIA	SP	GCLP	27.932	-15.387	#FIELD!	19500316	20190423
600310	99999	BOGUS CANARY ISLAND	SP		#FIELD!	#FIELD!	#FIELD!	19870301	20041205
600330	99999	HASSAN I	WI	GMML	27.152	-13.219	#FIELD!	19610601	20190423
600340	99999	DAKHLA	WI	GMMH	23.718	-15.932	#FIELD!	19960101	20190423
600350	99999	FUERTEVENTURA	SP	GCFV	28.453	-13.864	#FIELD!	19500327	20190423
600400	99999	LANZAROTE	SP	GCRR	28.945	-13.605	#FIELD!	19500310	20190423
600600	99999	SIDI IFNI	MO	GMMF	29.369	-10.180	#FIELD!	19500310	20190423
600650	99999							19870511	19870511
600690	99999	CABO JUBY SPANISH SAHARA			27.933	-13.000	#FIELD!	19310103	19580416
600960	99999	VILLA CISNEROS(MIL)	WI	GSVO	23.700	-15.867	#FIELD!	19310103	20190423
601000	99999	TANGER-PORT	MO		35.783	-5.800	#FIELD!	19490102	20190423
601010	99999	IBN BATOUTA	MO	GMTT	35.727	-5.917	#FIELD!	19570101	20190423
601050	99999	LARACHE	MO		35.150	-6.100	#FIELD!	19620506	20190423
601060	99999	CHEFCHAOUEN	MO		35.167	-5.300	#FIELD!	19940901	20190423
601070	99999	CHERIF EL IDRISSI	MO	GMTA	35.177	-3.840	#FIELD!	19650307	20190423
601150	99999	ANGADS	MO	GMFO	34.787	-1.924	#FIELD!	19490110	20190423
601154	99999	SIDI SLIMANE      &	MO	GMSL	34.233	-6.050	#FIELD!	19811017	19820531
601190	99999	KENITRA (RMAF)	MO		34.300	-6.600	#FIELD!	19730101	20050811
601191	99999	KENITRA (RMAF)	MO		34.300	-6.617	#FIELD!	20050405	20050623
601200	99999	KENITRA (RMAFB)	MO	GMMP	34.300	-6.600	#FIELD!	19490122	20190423
601250	99999	TOUAHAR	MO		34.200	-3.833	#FIELD!	19490105	19521231
601270	99999	TAZA	MO	GMFZ	34.217	-4.000	#FIELD!	19591017	20190423
601300	99999	RABAT	MO		34.000	-6.833	#FIELD!	19490113	19521231
601350	99999	SALE	MO	GMME	34.051	-6.752	#FIELD!	19430113	20190423
601360	99999	SIDI SLIMANE	MO	GMSL	34.233	-6.050	#FIELD!	19510901	20190417
601400	99999	FES	MO		34.033	-4.983	#FIELD!	19490103	19610328
601410	99999	SAISS	MO	GMFF	33.927	-4.978	#FIELD!	19441101	20190423
601460	99999	MOHAMMEDIA	MO		33.717	-7.400	#FIELD!	20040621	20190423
601465	99999	TEL MELLIL AIRPORT	MO	GMMT	33.600	-7.467	#FIELD!	20111112	20170924
601500	99999	BASSATINE	MO	GMFM	33.879	-5.515	#FIELD!	19490116	20190423
601550	99999	ANFA	MO	GMMC	33.557	-7.660	#FIELD!	19490101	20190423
601560	99999	MOHAMMED V	MO	GMMN	33.367	-7.590	#FIELD!	19421121	20190423
601600	99999	IFRANE	MO	GMFI	33.505	-5.153	#FIELD!	19490209	20181230
601650	99999	EL JADIDA	MO		33.233	-8.517	#FIELD!	19840414	20181230
601700	99999	LAJAQMA	MO		33.283	-7.400	#FIELD!	19490124	19520529
601770	99999	SETTAT	MO		32.950	-7.617	#FIELD!	20181225	20190422
601780	99999	KHOURIBGA	MO		32.867	-6.967	#FIELD!	19500621	20190423
601850	99999	SAFI	MO	GMMS	32.283	-9.233	#FIELD!	19490404	20190423
601900	99999	KASBA-TADLA	MO		32.533	-6.283	#FIELD!	19490124	20181207
601910	99999	BENI-MELLAL	MO		32.367	-6.400	#FIELD!	19730101	20190423
601920	99999							19870511	19870511
601950	99999	MIDELT	MO		32.683	-4.733	#FIELD!	19490130	20190423
601954	99999	ERRACHIDIA	MO		31.967	-4.417	#FIELD!	19810506	19810518
602000	99999	BOUARFA	MO	GMFB	32.567	-1.950	#FIELD!	19840410	20181230
602001	99999	ARWI	MO		34.983	-3.017	#FIELD!	20040510	20081231
602051	99999	BEN GUERIR AIR BASE	MO		32.117	-7.883	#FIELD!	19511122	19630501
602100	99999	MOULAY ALI CHERIF	MO	GMFK	31.948	-4.398	#FIELD!	19730101	20190423
602200	99999	ESSAOUIRA	MO		31.517	-9.783	#FIELD!	19490124	20190423
602230	99999	TAKERKOUSTE	MO		31.033	-8.483	#FIELD!	20130410	20140128
602300	99999	MENARA	MO	GMMX	31.607	-8.036	#FIELD!	19430118	20190423
602500	99999	INEZGANE	MO	GMAA	30.381	-9.546	#FIELD!	19450615	20190423
602520	99999	AL MASSIRA	MO	GMAD	30.325	-9.413	#FIELD!	19920301	20190423
602530	99999	TAROUDANT	MO		30.500	-8.817	#FIELD!	20031230	20190423
602650	99999	OUARZAZATE	MO	GMMZ	30.939	-6.909	#FIELD!	19490401	20190423
602700	99999	TIZNIT	MO		29.683	-9.733	#FIELD!	19881225	20190423
602750	99999	ZAGORA	MO	GMAZ	30.317	-5.867	#FIELD!	20020328	20030713
602800	99999	GUELMIN	MO	GMAG	29.017	-10.067	#FIELD!	19910918	20190423
602850	99999	PLAGE BLANCHE	MO	GMAT	28.448	-11.161	#FIELD!	19490108	20190423
602890	99999	TARFAYA	MO		27.933	-13.000	#FIELD!	19450828	20051226
602900	99999	MAURITANIA NORTH	MR		25.683	-9.300	#FIELD!	19500211	19521217
602950	99999	FORT TRINQUET APT	MB		25.233	-10.417	#FIELD!	19490101	19521231
603080	99999	OULAD EL RHOUMARI	MO		35.033	-6.167	#FIELD!	19500310	19590224
603180	99999	SANIAT RMEL	MO	GMTN	35.594	-5.320	#FIELD!	19500310	20190423
603200	99999	CEUTA	SP		35.917	-5.350	#FIELD!	19650101	20190423
603350	99999	SMARA	MO	GMMA	26.733	-11.683	#FIELD!	19760302	20160522
603380	99999	MELILLA	SP	GEML	35.280	-2.956	#FIELD!	19641001	20190423
603400	99999	NADOR-AROUI	MO	GMFN	34.983	-3.017	#FIELD!	19500201	20190423
603500	99999	BOGUS ALGERIAN	AG		37.083	6.450	#FIELD!	19490112	20041204
603510	99999	FERHAT ABBAS AIRPORT	AG	DAAV	36.795	5.874	#FIELD!	19811101	20190423
603530	99999	JIJEL-PORT	AG		36.817	5.883	#FIELD!	19951101	20190423
603550	99999	SKIKDA	AG	DABP	36.933	6.950	#FIELD!	19570206	20190423
603570	99999	ANNABA NORTH	AG		36.967	7.800	#FIELD!	19510102	20100123
603600	99999	ANNABA	AG	DABB	36.822	7.809	#FIELD!	19450609	20190423
603670	99999	EL-KALA	AG		36.900	8.450	#FIELD!	19840101	20140813
603690	99999	ALGER-PORT	AG		36.767	3.100	#FIELD!	19430325	20190423
603710	99999	OUED KORICHE	AG		36.783	3.033	#FIELD!	20120101	20140211
603720	99999	BOUZAREAH	AG		36.783	3.000	#FIELD!	20120101	20140211
603730	99999	MEHELMA	AG		36.700	2.883	#FIELD!	20120101	20140211
603740	99999	AIN BENAIN	AG		36.783	2.883	#FIELD!	20030123	20140211
603760	99999	BORDJ-EL-BAHRI	AG		36.783	3.250	#FIELD!	20010712	20151228
603790	99999	REGHAIA	AG		36.767	3.333	#FIELD!	20120101	20140211
603800	99999	TESSALA EL MERDJA	AG		36.617	2.917	#FIELD!	20120101	20150915
603810	99999	EL HARRACH	AG		36.717	3.150	#FIELD!	20120101	20140211
603840	99999	CAP CORBELIN	AG		36.900	4.417	#FIELD!	20010923	20040823
603870	99999	DELLYS	AG		36.917	3.950	#FIELD!	19951101	20190407
603880	99999	CHERCHELL	AG		36.600	2.183	#FIELD!	20010713	20041007
603900	99999	HOUARI BOUMEDIENE	AG	DAAG	36.691	3.215	#FIELD!	19430401	20190423
603930	99999	DAR EL BEIDA VILLE	AG		36.700	3.200	#FIELD!	20120101	20140211
603940	99999	BARAKI	AG		36.683	3.100	#FIELD!	20120101	20140211
603950	99999	TIZI-OUZOU	AG		36.700	4.133	#FIELD!	19951004	20190423
604000	99999	CAP CARBON	AG		36.750	5.100	#FIELD!	19490402	20051221
604010	99999	BEJAIA-PORT	AG		36.750	5.100	#FIELD!	20010916	20140901
604020	99999	SOUMMAM	AG	DAAE	36.712	5.070	#FIELD!	19730101	20190423
604030	99999	GUELMA	AG		36.467	7.467	#FIELD!	19951004	20190423
604050	99999	BOUCHEGOUF	AG		36.500	7.717	#FIELD!	20020314	20190423
604100	99999	TENES	AG		36.500	1.333	#FIELD!	19490102	20190315
604130	99999	BOUFARIK	AG		36.550	2.883	#FIELD!	19490116	19620523
604150	99999	AIN-BESSAM	AG		36.283	3.667	#FIELD!	20030330	20190423
604170	99999	BOUIRA	AG		36.383	3.883	#FIELD!	19951008	20190423
604190	99999	MOHAMED BOUDIAF INTL	AG	DABC	36.276	6.620	#FIELD!	19430301	20190423
604200	99999	LE KHROUB	AG		36.267	6.683	#FIELD!	19490108	20140501
604210	99999	OUM EL BOUAGHI	AG		35.867	7.117	#FIELD!	19850203	20190423
604230	99999	SOUK AHRAS	AG		36.250	7.950	#FIELD!	19880813	20190423
604250	99999	ECH CHELIFF	AG	DAOI	36.213	1.332	#FIELD!	19430107	20190423
604300	99999	MILIANA	AG		36.300	2.233	#FIELD!	19490112	20190423
604350	99999	BLIDA	AG		36.483	2.817	#FIELD!	19490108	19620523
604370	99999	MEDEA	AG		36.283	2.733	#FIELD!	19951008	20190423
604440	99999	BORDJ-BOU-ARRERIDJ	AG		36.067	4.667	#FIELD!	19790916	20190423
604450	99999	SETIF AIN ARNAT	AG	DAAS	36.178	5.324	#FIELD!	19490115	20190423
604520	99999	ARZEW	AG		35.817	#FIELD!	#FIELD!	19840801	20190423
604570	99999	MOSTAGANEM	AG		35.883	#FIELD!	#FIELD!	19760401	20190423
604590	99999	SIDI AISSA	AG		35.883	3.767	#FIELD!	20010806	20010806
604591	99999	HASSI R MEL	AG		32.917	3.300	#FIELD!	20040510	20190423
604592	99999	TAFARAOUI	AG		35.533	#FIELD!	#FIELD!	19960102	20190423
604593	99999	MASCARA	AG	DAOM	35.383	#FIELD!	#FIELD!	20040525	20080418
604610	99999	ORAN-PORT	AG		35.700	#FIELD!	#FIELD!	19510118	20190327
604650	99999	BOGHAR NORTH	AG		35.933	2.750	#FIELD!	19490108	20110622
604653	99999	AIN OUSSERA	AG	DAAQ	35.525	2.879	#FIELD!	20160209	20160209
604670	99999	M'SILA	AG		35.667	4.500	#FIELD!	19810101	20190423
604680	99999	BATNA	AG	DABT	35.752	6.309	#FIELD!	19730101	20190423
604710	99999	BARIKA	AG		35.333	5.333	#FIELD!	20031118	20180914
604750	99999	CHEIKH LARBI TEBESSI	AG	DABS	35.432	8.121	#FIELD!	19510102	20190423
604760	99999	KHENCHELLA	AG		35.467	7.083	#FIELD!	19960201	20190423
604780	99999	ARIS	AG		35.250	6.350	#FIELD!	20040621	20041207
604810	99999	ORAN-TAFARAOUI	AG		35.483	#FIELD!	#FIELD!	19811101	20080204
604820	99999	CAP AIGUILLE	AG		35.867	#FIELD!	#FIELD!	20021010	20040224
604850	99999	CAP FALCON	AG		35.767	#FIELD!	#FIELD!	19650307	20050815
604900	99999	ES SENIA	AG	DAOO	35.624	#FIELD!	#FIELD!	19490102	20190423
604920	99999	RELIZANE	AG	DAAZ	35.750	#FIELD!	#FIELD!	19421114	20190423
604981	99999	DJELFA/TLETSI	AG		34.667	3.350	#FIELD!	19750804	19840212
605050	99999	ORAN/TAFAROUI	AG		35.717	#FIELD!	#FIELD!	20031214	20050317
605054	99999	ORAN/TAFAROUI	AG	DAOL	35.483	#FIELD!	#FIELD!	19421114	19851124
605060	99999	MASCARA-MATEMORE	AG		35.600	#FIELD!	#FIELD!	19810101	20080430
605070	99999	GHRISS	AG	DAOV	35.208	#FIELD!	#FIELD!	19430521	20190423
605110	99999	BOU CHEKIF	AG	DAOB	35.341	1.463	#FIELD!	19830404	20190423
605140	99999	KSAR CHELLALA	AG		35.167	2.317	#FIELD!	19951101	20190423
605150	99999	BOU SAADA	AG	DAAD	35.333	4.206	#FIELD!	19840301	20190423
605170	99999	GHAZAOUET	AG		35.100	-1.867	#FIELD!	19951101	20190423
605180	99999	BENI-SAF	AG		35.300	-1.350	#FIELD!	19760307	20190327
605200	99999	SIDI-BEL-ABBES	AG		35.200	#FIELD!	#FIELD!	19850203	20190423
